age,income,loan_amount,credit_utilization,late_payments_12m,region,channel,default
5,77321.0,20019.0,0.15781983703953364,-0.0,South,Branch,0
23,60748.0,67976.0,0.5891220233435919,0.0,North,Partner,0
39,69579.0,45779.0,0.0,8.0,South,Branch,1
29,73383.0,-33056.0,,0.0,East,Branch,0
49,109896.0,19631.0,0.5946578068164324,7.0,East,Branch,0
19,100709.0,-29302.0,0.26044837926269415,0.0,East,Partner,0
37,88817.0,46493.0,0.35686780490306214,3.0,East,Online,0
2,95279.0,39934.0,0.4386245560388005,0.0,North,Partner,0
53,93288.0,5238.0,0.14982886869049616,7.0,South,Partner,0
49,68800.0,12534.0,0.5725889109189827,1.0,South,Online,0
54,137893.0,-9965.0,0.0,8.0,South,Online,0
29,125472.0,47808.0,0.2616344850706327,2.0,South,Branch,0
22,58718.0,44659.0,0.5043382472172648,0.0,North,Partner,0
-10,71445.0,-44952.0,0.29697770363542964,0.0,West,Partner,1
61,112226.0,-10966.0,0.28131315533405377,9.0,North,Branch,0
49,80074.0,28384.0,1.0,0.0,East,Branch,1
40,111769.0,31701.0,0.47813092183985034,3.0,South,Online,0
5,53287.0,43485.0,0.19173833702356843,2.0,East,Partner,0
66,44372.0,-17656.0,0.0,11.0,West,Online,0
0,62409.0,-41702.0,0.252769985651147,0.0,East,Branch,1
16,80779.0,46973.0,0.41883189270794646,0.0,West,Online,0
14,114416.0,18254.0,0.34509776073230314,3.0,South,Partner,0
44,45824.0,24198.0,0.5438990755347435,3.0,West,Branch,0
16,146019.0,2829.0,0.20932137030905146,0.0,North,Online,0
45,36051.0,18329.0,0.17907577762854596,7.0,East,Partner,0
23,104916.0,4990.0,0.42320015445100456,8.0,North,Branch,1
44,51897.0,17179.0,0.3557940082815969,3.0,North,Branch,0
8,113736.0,-9889.0,0.2644509070942159,2.0,West,Partner,0
33,90378.0,49888.0,0.40356907885974785,2.0,East,Branch,0
37,88211.0,17729.0,0.2984343170975339,3.0,East,Branch,0
11,84388.0,36558.0,0.08376165692602462,3.0,West,Branch,0
39,99202.0,33312.0,0.21872210358936595,2.0,South,Partner,0
9,81487.0,-5903.0,0.3442428923629447,0.0,East,Online,0
46,95459.0,35974.0,0.2974004658942993,0.0,North,Branch,0
19,72438.0,-2879.0,0.16147397768902116,0.0,South,Branch,0
-9,128828.0,15910.0,0.06718085466040422,0.0,South,Partner,0
21,81602.0,10224.0,0.20316521986544372,3.0,East,Branch,1
-10,30696.0,-60599.0,0.5110309430881139,0.0,North,Partner,1
57,85839.0,72030.0,0.0,0.0,North,Online,1
53,81454.0,-7194.0,0.0,9.0,North,Branch,0
27,98149.0,23374.0,0.20560076282953232,7.0,South,Online,1
51,90337.0,-34943.0,0.12704285706264323,0.0,East,Branch,0
53,90384.0,22038.0,0.34741402919242076,1.0,North,Branch,0
43,60239.0,22021.0,0.5284663846924086,3.0,West,Online,0
12,81307.0,-1123.0,0.2602219427987022,3.0,South,Online,1
31,83614.0,35040.0,0.12169109167765849,6.0,South,Online,1
53,88507.0,1842.0,0.3818661419865439,2.0,West,Online,0
58,131576.0,52868.0,0.16011171683630127,0.0,North,Partner,1
66,93513.0,-14118.0,0.46857796373638466,6.0,North,Branch,0
45,66368.0,22524.0,0.38788963330070547,2.0,South,Partner,0
24,,16299.0,0.5837799422243978,0.0,North,Branch,0
41,79539.0,-15582.0,0.36318138859371396,3.0,East,Branch,0
37,78096.0,37708.0,0.757076934400223,1.0,West,Online,0
8,111245.0,-29954.0,0.5308430721221874,3.0,South,Online,1
47,61423.0,40612.0,0.39780910379535295,9.0,West,Partner,0
21,68687.0,26790.0,0.0,3.0,North,Online,1
26,73360.0,31067.0,0.5473591773446922,0.0,East,Partner,0
35,87281.0,38696.0,0.21721846116360694,8.0,East,Partner,1
15,81893.0,28754.0,0.3368855916755875,0.0,South,Online,0
24,56554.0,-6990.0,0.3285353879779086,6.0,West,Branch,0
32,68346.0,27381.0,0.13563365463373545,1.0,South,Partner,0
43,96430.0,56657.0,0.6175858105541047,-0.0,West,Online,1
44,74663.0,27306.0,0.05261380573624591,8.0,East,Online,0
-3,78085.0,20466.0,0.28754730636184905,7.0,North,Partner,0
38,96308.0,23047.0,0.2322226229690784,3.0,West,Online,0
45,,1779.0,0.5163634308284383,4.0,North,Online,0
65,115657.0,-4434.0,0.4432561129449828,8.0,North,Partner,0
18,71616.0,16112.0,0.15523919729862162,4.0,West,Branch,0
46,97773.0,13119.0,0.31208627920552756,5.0,West,Partner,0
31,103307.0,-12267.0,0.08336660484691016,3.0,South,Online,0
48,96350.0,19189.0,0.24342505455270186,5.0,East,Online,0
31,62308.0,30733.0,0.5433845971693141,9.0,East,Partner,1
45,105369.0,3345.0,0.7024901996991711,1.0,East,Online,1
28,52117.0,57373.0,0.6704098813558469,0.0,West,Online,0
64,97087.0,-34070.0,0.010285645002200637,10.0,North,Partner,0
28,100305.0,-38362.0,0.16218173032173605,0.0,North,Online,0
69,28050.0,-28677.0,0.4473080593734821,9.0,West,Branch,0
-3,79986.0,22857.0,0.1958363183854879,0.0,East,Branch,0
49,70713.0,3198.0,0.5221246085627231,7.0,East,Online,0
52,88375.0,27787.0,0.5500880547984845,0.0,South,Partner,1
57,,65700.0,0.9625385951347201,0.0,South,Online,1
51,79976.0,-15080.0,0.0103506879081955,5.0,North,Branch,0
25,115702.0,6498.0,0.22405668636281945,0.0,South,Partner,0
71,78548.0,-25821.0,0.21014073811108033,9.0,North,Branch,0
43,100230.0,24109.0,0.28009152600324894,2.0,South,Branch,0
24,59185.0,34021.0,0.2667401867129533,3.0,West,Online,0
-10,63677.0,-865.0,0.26499891254604574,0.0,North,Branch,0
35,84062.0,28506.0,0.5680082766275899,0.0,East,Online,0
32,87818.0,5072.0,0.2542322055526038,0.0,North,Online,0
31,109029.0,3738.0,0.22791402741536898,2.0,East,Partner,0
22,64527.0,-21007.0,1.0,10.0,South,Branch,1
40,63183.0,21411.0,0.20591059530306574,4.0,East,Branch,0
62,98795.0,-9297.0,0.47179387091984665,8.0,South,Partner,0
60,118398.0,39871.0,0.9629625733408123,0.0,West,Partner,1
38,100180.0,-15407.0,0.14511048248844674,0.0,East,Online,0
49,94097.0,2633.0,0.0,8.0,East,Partner,0
35,51754.0,43931.0,0.0752117848725354,8.0,East,Partner,1
64,117765.0,-18066.0,0.21018294243684843,7.0,West,Online,0
46,117995.0,41891.0,0.5661437491644811,1.0,East,Partner,1
5,67039.0,446.0,0.07100611938256775,0.0,North,Online,0
37,91035.0,55485.0,,2.0,North,Online,0
56,50123.0,-11077.0,0.007371746885743345,6.0,East,Online,0
48,78833.0,18488.0,0.4461223602555927,6.0,South,Partner,0
1,93448.0,22495.0,0.2916194841731847,3.0,East,Branch,0
57,,-31943.0,0.12125447261626816,0.0,East,Branch,0
-2,84609.0,63047.0,0.34585990335784716,5.0,North,Online,0
33,80393.0,5522.0,,8.0,East,Online,0
38,71720.0,-16420.0,0.27079006717885323,0.0,West,Branch,0
24,101315.0,14509.0,,0.0,South,Online,0
31,93278.0,32610.0,0.6241327703528468,1.0,West,Branch,0
17,96333.0,45571.0,0.1543846770142875,0.0,West,Branch,0
57,66628.0,6141.0,0.24269231396011576,8.0,South,Online,0
21,78908.0,16479.0,0.10030047946253201,1.0,West,Branch,0
59,91973.0,10868.0,0.26217763363542634,8.0,West,Online,0
14,87528.0,59958.0,0.17701561249914552,0.0,West,Online,0
16,60462.0,26978.0,0.28078687366066984,1.0,South,Online,0
41,128131.0,28112.0,1.0,0.0,East,Online,1
44,124954.0,-20979.0,0.056962909916665375,0.0,East,Partner,0
36,99296.0,29371.0,0.15484445142073966,2.0,South,Online,0
30,105316.0,51553.0,0.5925272792100464,1.0,East,Online,0
30,91825.0,33508.0,0.0707329204699556,5.0,West,Branch,1
17,82582.0,75604.0,0.5935249977794572,0.0,North,Partner,0
66,52968.0,-33126.0,0.4499494828489589,8.0,West,Branch,0
47,37603.0,39050.0,0.27756700282320523,0.0,South,Branch,1
51,131752.0,14454.0,0.32086757091775364,7.0,West,Partner,0
41,110979.0,39309.0,0.5942300244246312,1.0,North,Branch,1
57,62510.0,2738.0,0.565720475765731,5.0,West,Branch,0
42,85826.0,59165.0,0.007864436322221701,8.0,South,Branch,1
46,52811.0,6263.0,0.0,4.0,West,Partner,0
14,91729.0,53388.0,0.215919773297432,2.0,South,Partner,0
11,65938.0,-23859.0,0.5311271712380774,2.0,East,Partner,1
54,119395.0,96302.0,0.07092487419099719,3.0,East,Branch,1
42,93108.0,18595.0,0.5915355792576807,3.0,North,Online,0
3,109459.0,16086.0,0.25736670384272536,2.0,North,Partner,0
19,98981.0,-10563.0,0.3035103978472758,0.0,East,Online,0
-1,106433.0,-10265.0,0.2220025011800002,0.0,South,Branch,0
54,75761.0,66851.0,,0.0,East,Partner,1
35,103725.0,-11515.0,0.6121429933938578,3.0,West,Branch,1
25,83250.0,48750.0,0.3205424592982551,3.0,West,Partner,0
30,64891.0,25302.0,0.6970080399367655,0.0,North,Online,0
44,80504.0,52195.0,0.0,8.0,South,Partner,1
2,68284.0,31117.0,0.30979682208208326,1.0,North,Online,0
60,53167.0,-51290.0,0.22318767744857904,0.0,East,Partner,0
45,93666.0,18464.0,0.0981789769205498,3.0,East,Partner,0
58,132215.0,-19798.0,0.27537266111920666,7.0,West,Online,0
85,108228.0,-63966.0,0.0,12.0,South,Branch,0
50,92710.0,20280.0,0.4206279518476432,5.0,South,Branch,0
26,91225.0,14584.0,0.0,6.0,East,Partner,1
42,,39629.0,0.12823291563816552,7.0,North,Partner,0
15,100196.0,25873.0,0.19031511940012777,0.0,North,Online,0
55,75811.0,20333.0,0.333495933477596,8.0,East,Branch,0
26,54349.0,32163.0,0.0,1.0,South,Partner,0
62,108007.0,-10910.0,0.0,10.0,South,Online,0
54,62863.0,-6551.0,0.0,6.0,West,Branch,0
-9,115206.0,18610.0,0.19008628229774485,0.0,North,Online,0
51,93340.0,-45592.0,0.04007308467767995,4.0,West,Partner,0
14,56185.0,-3110.0,0.1499352742137941,2.0,East,Partner,0
47,68356.0,-26742.0,0.002797258338293595,0.0,South,Online,0
26,,6541.0,0.3878145337637565,0.0,West,Partner,0
-3,59951.0,20106.0,0.33591622379393815,0.0,East,Partner,0
18,76655.0,87412.0,0.41808537891677977,2.0,South,Online,0
44,72826.0,36555.0,0.9425951607609983,0.0,South,Branch,1
29,99111.0,52296.0,0.0,3.0,South,Branch,1
46,132930.0,24202.0,0.4861579254794112,1.0,West,Branch,1
50,86669.0,1527.0,0.07376467803257515,8.0,South,Branch,0
41,68751.0,42358.0,0.7510020165347537,0.0,North,Partner,1
46,77775.0,54036.0,0.5591403421481396,2.0,East,Branch,1
18,48160.0,-18191.0,0.06322723404811986,0.0,West,Branch,0
-5,102143.0,-43988.0,0.4407311771595961,0.0,South,Partner,1
16,52369.0,52253.0,0.40701660093449116,0.0,West,Online,0
51,112675.0,59258.0,0.6260625236220678,0.0,South,Branch,1
7,104601.0,18599.0,0.08339816933480007,0.0,South,Partner,0
64,102138.0,-1270.0,0.4935210775612971,11.0,East,Partner,0
63,86626.0,-14479.0,0.37632481278001634,8.0,North,Online,0
12,55349.0,-34399.0,0.007146204512584922,0.0,West,Branch,0
29,88981.0,6736.0,0.28875511415128396,0.0,East,Online,0
12,46105.0,55416.0,0.3083886507687996,10.0,South,Partner,0
57,99014.0,1543.0,0.5756336109513825,6.0,North,Partner,0
19,42893.0,1097.0,0.25511951907596253,8.0,East,Online,1
33,136316.0,30513.0,0.2942851543464836,0.0,East,Partner,0
25,70189.0,62527.0,0.600299788669239,-0.0,West,Partner,0
48,115637.0,24492.0,0.3285311962729,5.0,South,Branch,0
45,96340.0,28362.0,0.43500741632467654,1.0,North,Online,0
-9,115789.0,27649.0,0.3274924667063887,0.0,South,Online,0
21,60941.0,23289.0,0.3109540407072613,0.0,West,Partner,0
-24,85387.0,52709.0,0.4135485620711434,0.0,West,Online,0
0,94029.0,16588.0,0.13115445611654136,0.0,South,Partner,0
19,99580.0,68633.0,0.7916496155183411,0.0,North,Online,0
49,95944.0,3746.0,0.034236954276229414,9.0,North,Branch,0
40,55367.0,21584.0,0.3748203028939808,2.0,East,Online,0
49,120713.0,-5274.0,0.21143492045889548,0.0,North,Partner,0
51,98595.0,-32926.0,0.0,0.0,East,Partner,0
31,66990.0,19677.0,0.25471124462286315,0.0,North,Online,0
52,69593.0,19829.0,0.6105188678933203,3.0,South,Branch,0
22,96611.0,49316.0,0.7454330403231759,0.0,West,Branch,1
32,122374.0,31885.0,0.04676909211261529,10.0,South,Branch,1
38,112226.0,27556.0,0.0,6.0,East,Branch,0
57,50794.0,-15862.0,0.06365583284963966,5.0,South,Partner,0
35,71711.0,42117.0,0.5438297784077187,2.0,West,Online,0
36,63510.0,27009.0,0.6261785019566467,0.0,South,Online,0
28,68015.0,30464.0,0.0673920425951433,6.0,West,Partner,1
29,48842.0,54409.0,0.6336096384184302,3.0,West,Online,0
62,116942.0,39737.0,0.8193883914757675,0.0,South,Partner,1
57,55095.0,8344.0,0.163128915821955,5.0,North,Online,0
8,96272.0,-4364.0,0.2989594642191586,0.0,West,Branch,0
2,81432.0,48380.0,0.45539440196572123,3.0,East,Partner,0
56,76785.0,-15000.0,0.0,6.0,West,Partner,0
36,90998.0,-9185.0,0.31697975910985515,0.0,South,Partner,0
41,91318.0,16165.0,0.4039502505876464,3.0,South,Branch,0
62,57117.0,-17443.0,0.09824802118295468,0.0,North,Branch,0
42,93312.0,27865.0,0.5612238815497171,5.0,West,Branch,0
40,138412.0,17612.0,0.2705720261708401,2.0,West,Partner,0
5,120581.0,6527.0,0.240565470871181,0.0,West,Partner,0
56,69859.0,-2994.0,,7.0,South,Branch,0
59,87749.0,-16682.0,0.3140892591096422,8.0,South,Branch,0
43,92683.0,65769.0,0.5277988238230855,-0.0,South,Partner,1
18,72733.0,28421.0,0.3393678775381717,2.0,North,Online,0
8,98369.0,8807.0,0.31046206719322794,0.0,North,Partner,0
19,77124.0,-12060.0,0.34817511286863373,1.0,South,Branch,0
9,48785.0,-5750.0,0.27907291037482057,1.0,East,Online,0
61,116154.0,-26566.0,0.2724696854510489,6.0,West,Branch,0
51,140823.0,-22608.0,0.176817001664586,0.0,West,Partner,0
49,75353.0,43218.0,0.7544904605076872,3.0,East,Branch,1
83,109467.0,-44687.0,0.0,15.0,West,Branch,0
25,94211.0,-43827.0,0.21826418225951066,0.0,West,Branch,0
53,107824.0,16239.0,0.80367902357451,6.0,East,Branch,0
58,41690.0,5991.0,0.5686352807628914,5.0,West,Online,0
32,45893.0,59666.0,1.0,0.0,West,Online,0
25,108010.0,-11737.0,0.2879912394513261,6.0,North,Partner,0
24,41272.0,71.0,0.4750954815710523,4.0,South,Partner,1
44,90878.0,40076.0,0.5707597265725557,2.0,West,Branch,0
21,117074.0,-9525.0,0.25628095832316733,0.0,North,Online,0
48,,30473.0,0.7152468969616457,3.0,East,Partner,0
49,99618.0,9436.0,0.0,6.0,South,Branch,0
42,62619.0,19306.0,0.24323822506399653,5.0,East,Partner,0
32,109201.0,42546.0,0.04508734701652885,5.0,West,Online,1
13,86847.0,65023.0,0.4679441785745363,2.0,South,Branch,0
-1,33812.0,11525.0,0.21346484023847107,6.0,North,Branch,0
58,48188.0,6726.0,0.4251346718163652,8.0,South,Branch,0
22,101159.0,111511.40000000001,0.17583327577036112,2.0,East,Branch,0
70,42736.0,-18970.0,0.0,8.0,South,Branch,0
94,89425.0,-75259.0,0.0,15.0,East,Online,0
21,71254.0,3589.0,0.134557950774317,0.0,South,Partner,0
28,87250.0,31334.0,0.6048408491565638,0.0,East,Online,0
49,89884.0,73579.0,0.7374348398896675,0.0,North,Partner,1
43,62179.0,14835.0,0.12031369973494366,6.0,South,Branch,0
10,73766.0,30742.0,0.20401379147447582,0.0,South,Branch,0
58,88586.0,-17020.0,0.0,7.0,East,Online,0
53,96231.0,-9245.0,0.0,5.0,East,Branch,0
16,106844.0,27394.0,0.2941828397870774,0.0,East,Online,0
38,90021.0,26372.0,0.26081721125116614,5.0,West,Branch,0
31,82380.0,3658.0,0.27032844947033724,0.0,West,Online,0
16,98439.0,12152.0,0.2847198399367824,0.0,North,Online,0
45,103827.0,6847.0,1.0,0.0,East,Partner,1
29,121619.0,21110.0,0.8007979890742429,2.0,North,Branch,1
17,93013.0,20005.0,0.12106778258578496,5.0,South,Online,0
-8,100077.0,54451.0,0.40888627959807977,5.0,East,Online,0
55,119983.0,-29378.0,0.10836936667162159,3.0,South,Branch,0
49,99058.0,88390.0,0.5029139831891013,0.0,East,Online,1
6,85526.0,61359.0,0.18403502068357308,6.0,West,Branch,0
38,86665.0,-7940.0,0.4485479190289815,0.0,East,Partner,0
40,49696.0,59502.0,0.5700010075126876,0.0,East,Branch,1
62,40561.0,-1937.0,0.17925776292918272,7.0,West,Branch,0
24,57384.0,79209.0,0.10874744684980835,2.0,East,Branch,1
35,67000.0,32199.0,0.3009289450339432,0.0,North,Online,0
21,118308.0,-4600.0,0.23291193819030112,7.0,East,Branch,1
31,100116.0,-2072.0,0.3745257755864621,6.0,South,Online,0
41,62692.0,12072.0,0.14628803531653495,3.0,North,Partner,0
23,61191.0,38441.0,0.29898275442654887,0.0,West,Partner,0
51,42266.0,36876.0,0.2763169537994208,4.0,West,Partner,0
33,33141.0,-9119.0,0.0,2.0,East,Online,0
51,73940.0,-9316.0,0.3534645552072795,3.0,East,Branch,0
75,84121.0,-15997.0,0.8625445867131294,10.0,East,Online,0
-6,81482.0,-7828.0,0.0,0.0,South,Branch,0
51,103380.0,11476.0,0.09431250205749295,8.0,West,Branch,0
68,57561.0,119895.0,0.06415745305843794,0.0,East,Branch,1
-6,58835.0,12498.0,0.3707998214170816,0.0,South,Partner,0
5,73816.0,43525.0,0.24260852432786334,2.0,East,Partner,0
41,84729.0,24169.0,0.37625239430812674,5.0,North,Online,0
44,,7442.0,0.25331564703360593,1.0,South,Branch,0
23,67502.0,24585.0,0.03356168657712273,4.0,North,Partner,1
66,122024.0,-12531.0,0.025195806392362477,11.0,North,Partner,0
31,97601.0,-19753.0,0.12523763381639288,4.0,West,Online,0
27,88048.0,9751.0,0.3644109624013754,0.0,South,Partner,0
39,126409.0,8906.0,0.16101549428500456,2.0,West,Partner,0
19,51479.0,39979.0,0.33809337185071725,1.0,East,Partner,0
35,62799.0,72571.0,0.7603012232200972,2.0,North,Partner,1
12,103781.0,7905.0,0.07616902318907433,5.0,North,Branch,0
40,72237.0,10624.0,0.40520932499097523,0.0,South,Branch,0
55,7703.0,29081.0,0.21968008029399527,2.0,North,Branch,0
22,87614.0,-24856.0,0.1803890063127197,1.0,East,Branch,0
51,80601.0,-3540.0,0.0,9.0,South,Online,0
33,94508.0,28847.0,0.19512921231389102,-0.0,North,Partner,0
38,74867.0,24083.0,0.4028012325855903,8.0,East,Branch,0
31,99496.0,7573.0,0.6224550061891442,9.0,West,Partner,1
68,88053.0,-11050.0,0.25873730295930586,11.0,West,Branch,0
41,83324.0,4520.0,0.05895844848857453,1.0,South,Partner,0
77,44256.0,-24691.0,0.7531667617192229,9.0,North,Online,0
49,81192.0,92463.0,0.22062267501811775,0.0,West,Online,1
20,33418.0,11608.0,0.48874055615529977,0.0,East,Online,0
23,169977.0,-48341.0,0.15362408993700905,0.0,West,Partner,0
52,149558.0,-2693.0,0.19452985748792134,6.0,North,Online,0
49,86750.0,14355.0,0.4711568959782882,4.0,South,Branch,0
42,95756.0,19575.0,0.0,6.0,South,Online,0
45,,45943.0,0.6216212775055635,4.0,East,Online,1
5,104643.0,32520.0,0.2292504135193305,4.0,East,Partner,0
51,47613.0,21770.0,0.6945789143911788,0.0,East,Online,1
38,102689.0,27312.0,0.0,6.0,South,Branch,0
36,107904.0,-16634.0,0.15870280766205164,0.0,South,Branch,0
64,67825.0,-23230.0,0.11484222396200583,6.0,North,Partner,0
14,61525.0,24624.0,0.23979368230806988,0.0,South,Branch,0
52,57694.0,12456.0,0.8817654971142673,3.0,North,Online,0
29,34763.0,55103.0,0.7423511061461769,1.0,West,Branch,0
16,92657.0,63181.0,0.17102331616733954,0.0,East,Branch,0
19,84382.0,41109.0,0.20496649603001643,1.0,East,Branch,0
15,83655.0,36354.0,0.38808351133462127,0.0,West,Online,0
-22,97419.0,27071.0,0.3679447576680767,0.0,East,Partner,0
48,57380.0,46273.0,,0.0,South,Branch,1
74,34893.0,-14055.0,0.2347960880667822,13.0,South,Partner,0
47,99066.0,17076.0,0.1580553577804394,0.0,North,Online,0
15,36532.0,-11312.0,0.07370721500369057,1.0,East,Partner,0
16,112718.0,-24602.0,0.13163019625872083,0.0,West,Online,0
39,145756.0,17155.0,0.13315915848891485,0.0,East,Partner,0
52,78845.0,5262.0,0.48375676676005946,5.0,South,Online,0
47,108469.0,-2120.0,,5.0,South,Partner,0
9,72828.0,8698.0,0.25672699035668445,0.0,South,Branch,0
6,100001.0,9351.0,0.1949938223119494,0.0,South,Partner,0
29,126520.0,-8366.0,0.1716514124682113,0.0,North,Branch,0
17,101358.0,-17855.0,0.24191186362227618,0.0,South,Branch,0
29,82210.0,11737.0,0.18085166644770698,14.0,North,Partner,0
31,,38881.0,0.6637145723960013,1.0,East,Branch,0
-8,99757.0,36672.0,0.35028329797062147,0.0,West,Branch,0
37,88077.0,32575.0,1.0,0.0,North,Partner,1
36,101266.0,9667.0,0.2545226916525147,0.0,North,Online,0
30,60766.0,42451.0,,0.0,West,Online,0
44,77675.0,-8294.0,0.261508201261653,3.0,South,Branch,0
50,66957.0,12214.0,0.5361432796906493,2.0,South,Partner,0
51,104709.0,486.0,0.12321349665720342,9.0,West,Branch,0
63,79943.0,-29616.0,0.0,8.0,West,Online,0
21,74980.0,32691.0,0.31500233205709943,2.0,East,Branch,0
36,69262.0,38430.0,0.0,9.0,North,Branch,1
53,72642.0,5044.0,0.23134655526338058,9.0,East,Branch,0
0,81501.0,7762.0,0.1715448304108005,0.0,East,Branch,0
-3,98833.0,-10146.0,0.0807019131614424,0.0,South,Online,0
16,92441.0,25274.0,0.31032581352521194,2.0,East,Partner,0
38,86995.0,67664.0,0.07933654060963469,9.0,East,Partner,1
49,,-22201.0,0.1906608644531572,0.0,East,Online,0
55,81848.0,-15384.0,0.0,6.0,East,Partner,0
38,34466.0,18057.0,0.15992926832140983,4.0,West,Online,0
28,116882.0,38524.0,0.2741265419551232,4.0,North,Online,0
6,58795.0,43653.0,0.31755490547636256,0.0,North,Online,0
54,95055.0,4537.0,0.3365161765079631,6.0,North,Branch,0
61,26166.0,-736.0,0.6137647151642875,8.0,North,Online,0
5,85390.0,13244.0,0.23378305988367323,0.0,South,Partner,0
31,81741.0,8660.0,,12.0,North,Online,1
59,104366.0,-7283.0,0.07187293506863188,11.0,North,Partner,0
53,79651.0,-5464.0,0.11294827243641531,4.0,East,Partner,0
7,102181.0,44222.0,0.2578345294429616,-0.0,West,Branch,0
56,118222.0,-10250.0,0.15704000335788745,6.0,West,Online,0
44,122673.0,4050.0,0.11681852922844368,4.0,North,Online,0
45,63174.0,10837.0,0.5504676215753853,1.0,North,Partner,0
43,100148.0,19966.0,0.721243669920472,4.0,East,Online,0
39,76102.0,36333.0,0.42230504562198923,2.0,West,Online,0
57,103637.0,-4337.0,0.0,11.0,West,Partner,0
42,129560.0,27120.0,0.34903492986491663,5.0,South,Partner,0
26,97691.0,17049.0,0.09077302146720234,4.0,North,Online,0
34,80716.0,34241.0,0.6972491684186388,0.0,West,Partner,0
47,78887.0,13439.0,0.21596553233284374,5.0,South,Branch,0
35,85398.0,23841.0,0.24770371561464066,0.0,South,Partner,0
40,86548.0,39133.0,0.2331086726660367,11.0,South,Branch,1
41,,69051.0,0.4557304031284466,1.0,West,Partner,1
8,,-37707.0,0.476932144069338,0.0,South,Online,1
26,53521.0,15418.0,0.2663650275861505,7.0,East,Online,1
7,55017.0,-30085.0,0.5010742221687676,1.0,East,Branch,1
8,85104.0,-22684.0,0.40247277574782553,4.0,West,Online,1
8,79609.0,12317.0,0.27960253970106674,0.0,West,Branch,0
45,97316.0,18012.0,0.24885076267696454,7.0,East,Online,0
-9,28252.0,34373.0,0.23180167059544743,-0.0,North,Online,0
49,100640.0,-24590.0,0.23082965164893843,3.0,South,Branch,0
47,76340.0,24348.0,0.3458992798719455,2.0,East,Online,0
41,86341.0,27372.0,0.24150231475839304,1.0,West,Branch,0
43,125630.0,12903.0,0.09922087401719892,0.0,West,Branch,0
22,64871.0,13069.0,0.18790138234526316,1.0,South,Branch,0
46,70233.0,9941.0,0.19045385559981579,7.0,East,Online,0
40,117589.0,79954.0,0.7305550138402804,0.0,South,Partner,1
33,31177.0,35846.0,0.34621941872763073,8.0,East,Online,1
44,82152.0,-6539.0,0.13084879582935777,2.0,South,Branch,0
14,31375.0,-24365.0,0.05111721198250731,0.0,East,Online,0
20,158622.0,56833.0,0.7339233872952343,0.0,West,Online,0
12,92883.0,-7737.0,0.121333830157579,3.0,West,Branch,1
64,87676.0,7718.0,0.5807674439467365,12.0,East,Branch,0
31,33519.0,35465.0,0.0880427848855118,3.0,West,Branch,0
50,71655.0,19479.0,0.5865789304104482,5.0,North,Branch,0
50,133272.0,20604.0,0.16512345487803554,10.0,North,Branch,0
42,86144.0,20287.0,0.2831655138969227,5.0,West,Online,0
60,85834.0,31966.0,,0.0,East,Partner,1
20,106164.0,60094.0,0.4347929884872489,0.0,South,Partner,0
24,63791.0,-16791.0,0.2401168901077977,4.0,East,Partner,0
55,70710.0,-18504.0,0.0,8.0,North,Online,0
47,94273.0,17317.0,0.5757119965665103,5.0,North,Partner,0
52,100413.0,32812.0,0.6586071389445539,5.0,North,Partner,0
-15,100140.0,30172.0,0.27970511119711156,7.0,East,Online,0
62,112819.0,-26072.0,0.35312668765971844,6.0,North,Branch,0
37,87464.0,29850.0,0.36971093649539966,-0.0,North,Online,0
2,84033.0,34255.0,0.1803215689982085,3.0,East,Online,0
49,66738.0,49428.0,0.30863794073778944,0.0,East,Partner,1
31,118484.0,23361.0,0.22001767012801338,7.0,South,Branch,1
46,61559.0,20783.0,0.24628549113876097,6.0,East,Online,0
50,78219.0,81745.0,0.5717593368764221,0.0,North,Branch,1
27,63908.0,26196.0,0.22170145217803774,1.0,South,Online,0
43,83729.0,13117.0,0.3335131806835975,0.0,South,Branch,0
69,82178.0,-21571.0,0.023920126220346782,13.0,South,Online,0
17,116997.0,15130.0,0.4007696242151268,4.0,West,Branch,0
45,74633.0,-20271.0,0.5472437781079217,0.0,North,Partner,1
29,77149.0,9523.0,0.10107821723052698,0.0,East,Partner,0
33,71727.0,33265.0,0.9060214757674971,2.0,South,Partner,1
63,87244.0,103737.0,0.4983991463696283,0.0,South,Online,1
60,108910.0,-27608.0,0.10632592876616952,0.0,North,Partner,0
68,40119.0,-30145.0,0.10290777179691976,8.0,East,Branch,0
14,123448.0,26295.0,0.11067044855437351,0.0,North,Branch,0
13,104460.0,-15503.0,0.2951652779390247,2.0,North,Partner,1
46,75801.0,40437.0,1.0,0.0,South,Online,1
41,44662.0,11241.0,0.14024062237380203,2.0,West,Partner,0
5,103862.0,51356.0,0.3277393820119293,0.0,North,Branch,0
50,104912.0,182798.00000000003,0.7912430596590064,0.0,North,Online,1
64,103770.0,-30946.0,0.38690265065657875,5.0,South,Partner,0
83,74538.0,-49710.0,0.0,15.0,North,Online,0
64,109155.0,-22699.0,0.3726391931912487,6.0,East,Branch,0
20,93928.0,43298.0,0.5192168996390971,0.0,South,Branch,0
37,122486.0,-26327.0,0.30323392447354125,0.0,East,Online,0
33,105382.0,28453.0,0.5403999085868835,2.0,North,Partner,0
41,110870.0,42305.0,0.3919937300505107,4.0,North,Online,0
48,88377.0,16660.0,0.032051822843828265,7.0,North,Online,0
64,70708.0,73888.0,0.5980044900175611,0.0,East,Online,1
