age,income,loan_amount,credit_utilization,late_payments_12m,region,channel,default,debt_to_income,payment_stress,is_online
18,64967.0,51904.0,0.38667706770570004,6.0,West,Partner,0,0.798928686859499,0.8506895489525401,0
58,64596.0,82160.0,0.03279422543751023,0.0,South,Online,1,1.2719053811184609,0.03279422543751023,1
47,102145.0,56694.0,0.7354011812109901,1.0,West,Online,1,0.5550345097600956,0.8824814174531881,1
18,72153.0,1000.0,0.3282356076807353,4.0,South,Branch,1,0.013859437583830759,0.5908240938253235,0
46,51403.0,10148.0,0.2405635620124683,2.0,East,Branch,0,0.1974203840204381,0.3367889868174556,0
18,82184.0,1000.0,0.14517653229576066,0.0,East,Branch,0,0.012167818553341675,0.14517653229576066,0
24,57581.0,21667.0,0.17576084212403362,3.0,West,Partner,0,0.37628731699039114,0.2812173473984538,0
41,114112.0,16521.0,0.21178891967163394,4.0,South,Partner,0,0.14477881379570265,0.3812200554089411,0
49,62313.0,14865.0,0.5659937167459493,7.0,West,Online,0,0.23855375282463445,1.3583849201902785,1
47,45310.0,65551.0,0.8837759000109839,0.0,South,Partner,1,1.4467225777654662,0.8837759000109839,0
46,110074.0,13246.0,0.1885584710081229,5.0,South,Online,0,0.12033722768210171,0.3771169420162458,1
58,80133.0,1000.0,0.5631926725581546,7.0,North,Partner,0,0.012479253241330299,1.351662414139571,0
18,124865.0,30035.0,0.21680439881911173,8.0,North,Branch,0,0.24053978296367648,0.5636914369296905,0
51,114426.0,2390.0,0.9440601096030534,0.0,West,Partner,1,0.02088686137747639,0.9440601096030534,0
18,85478.0,1000.0,0.5894491196371954,-0.0,North,Online,1,0.011698916680178539,0.5894491196371954,1
31,52796.0,1592.0,0.0,0.0,North,Partner,0,0.030153799529696306,0.0,0
18,41051.0,36670.0,0.38836724811284684,2.0,North,Branch,0,0.893279091839583,0.5437141473579855,0
18,111508.0,1000.0,0.04062272876431967,0.0,South,Partner,0,0.008967966423853285,0.04062272876431967,0
63,91767.0,1000.0,0.3259709857202982,9.0,North,Branch,0,0.010897163468230442,0.9127187600168349,0
23,29518.0,1000.0,0.19261168624687056,0.0,East,Online,0,0.03387763398489472,0.19261168624687056,1
18,91474.0,1000.0,0.49680648246710635,1.0,West,Partner,1,0.010932068128529069,0.5961677789605276,0
18,132654.0,1000.0,0.8261931739289875,5.0,East,Online,1,0.007538408189669829,1.652386347857975,1
39,81617.0,47080.0,0.19957630265111312,8.0,East,Online,1,0.576840609179744,0.5188983868928941,1
18,140654.0,14335.0,0.07109062388268303,0.0,West,Partner,0,0.10191676027626717,0.07109062388268303,0
32,72457.0,26678.0,0.1401847704019208,7.0,West,Partner,1,0.36819078901461294,0.33644344896460987,0
36,100289.0,22124.0,0.5834940485105388,0.0,East,Partner,0,0.22060245889159727,0.5834940485105388,0
21,113156.0,2273.0,0.2312763384422472,0.0,North,Branch,0,0.02008731308971608,0.2312763384422472,0
35,15000.0,21212.0,0.2154713589285234,-0.0,West,Partner,0,1.4141333332390578,0.2154713589285234,0
18,83300.0,1000.0,0.20290062592643693,4.0,West,Online,1,0.012004801920624194,0.3652211266675865,1
49,110323.0,28849.0,0.9921618521700476,1.0,South,Online,1,0.2614957896335171,1.1905942226040571,1
67,140278.0,75250.0,0.5168219270870089,0.0,North,Partner,1,0.5364347937628392,0.5168219270870089,0
48,35084.0,4733.0,0.10660131768148211,5.0,North,Online,0,0.13490479990494514,0.21320263536296422,1
18,85033.0,55570.0,0.2965747787021751,-0.0,South,Partner,0,0.6535109898433137,0.2965747787021751,0
34,96298.0,42040.0,0.7139100380982133,0.0,East,Online,0,0.4365615069841891,0.7139100380982133,1
18,113143.0,53527.0,0.36795634993546744,0.0,West,Branch,0,0.47309157437514393,0.36795634993546744,0
37,157442.0,17355.0,0.3381661426914204,3.0,North,Partner,0,0.11023106921844088,0.5410658283062727,0
18,113924.0,16997.0,0.28578349475861453,0.0,South,Online,0,0.14919595519689272,0.28578349475861453,1
46,80395.0,37345.0,0.7725237619972253,0.0,West,Online,1,0.46451893773910674,0.7725237619972253,1
18,42036.0,44186.0,0.5861713623700899,0.0,North,Branch,0,1.0511466361915704,0.5861713623700899,0
18,118731.0,18428.0,0.29676110116052035,0.0,West,Branch,0,0.15520799117201736,0.29676110116052035,0
22,75700.0,22573.0,0.029065636530444177,5.0,North,Partner,1,0.2981902245667346,0.058131273060888354,0
50,100465.0,86211.0,0.5661236215374658,0.0,South,Branch,1,0.8581197431856058,0.5661236215374658,0
53,104494.0,11588.0,0.13858460221257438,8.0,North,Branch,0,0.11089631940483764,0.36031996575269337,0
18,67027.0,25672.0,0.20689633357270146,0.0,West,Online,0,0.38300983185308896,0.20689633357270146,1
26,94205.0,6067.0,0.3221023962013803,0.0,South,Partner,0,0.06440210179858392,0.3221023962013803,0
18,68578.0,9104.0,0.2531798841271454,4.0,South,Branch,0,0.13275394441172456,0.45572379142886177,0
64,103097.0,1000.0,0.0,8.0,East,Online,0,0.009699603286131512,0.0,1
36,92502.0,33366.0,0.3202378713525505,5.0,South,Online,0,0.36070571446713906,0.640475742705101,1
74,86359.0,1000.0,0.11986166389504263,12.0,West,Partner,0,0.01157956900830742,0.40752965724314494,0
44,108351.0,22293.0,0.25713212988872214,5.0,South,Branch,0,0.2057479857112002,0.5142642597774443,0
21,36248.0,52031.0,0.684361875933085,0.0,West,Partner,0,1.4354171264225497,0.684361875933085,0
61,115662.0,1000.0,0.20840043227438465,7.0,East,Branch,0,0.008645881966344644,0.5001610374585231,0
18,81053.0,24004.0,0.41718865931738247,0.0,East,Online,0,0.29615190060459023,0.41718865931738247,1
52,98440.0,1000.0,0.49555812667166466,4.0,West,Partner,0,0.010158472165683071,0.8920046280089964,0
34,121692.0,26873.0,0.3195858327255844,8.0,East,Partner,1,0.22082799197793754,0.8309231650865194,0
52,89242.0,17214.0,0.46415453897209125,0.0,South,Online,1,0.1928912395487227,0.46415453897209125,1
43,65890.0,18951.0,0.3006822946218852,7.0,East,Online,0,0.28761572317062356,0.7216375070925245,1
60,115838.0,1000.0,0.0,8.0,East,Partner,0,0.008632745731032712,0.0,0
59,112518.0,1000.0,0.004128375983233179,7.0,South,Partner,0,0.008887466894106832,0.009908102359759629,0
18,85036.0,30951.0,0.2477251030769681,0.0,South,Branch,0,0.3639752575337037,0.2477251030769681,0
70,96004.0,1000.0,0.30583921584580775,11.0,West,Branch,0,0.010416232656864128,0.9786854907065848,0
18,98911.0,1000.0,0.1742864159954861,7.0,South,Branch,0,0.01011009897776678,0.4182873983891667,0
40,65904.0,23342.0,0.29654638942751904,6.0,North,Partner,0,0.3541818402471143,0.652402056740542,0
52,86188.0,61048.0,0.7845861257895543,0.0,East,Branch,1,0.7083120619957731,0.7845861257895543,0
18,70435.0,31436.0,0.3899406162014801,0.0,North,Branch,0,0.44631220273377853,0.3899406162014801,0
18,69525.0,14099.0,0.12244255652516514,1.0,West,Branch,0,0.2027903631757959,0.14693106783019816,0
18,67846.0,52930.0,0.2566175573600038,5.0,West,Partner,0,0.780149161324468,0.5132351147200076,0
38,104991.0,15760.0,0.3685319830370293,-0.0,East,Branch,0,0.15010810450276588,0.3685319830370293,0
54,90236.0,48469.0,0.7927680103569757,0.0,North,Branch,1,0.5371359546019645,0.7927680103569757,0
34,136572.0,41866.0,0.2547355595870062,0.0,West,Online,0,0.30654892657128435,0.2547355595870062,1
38,97272.0,51414.0,0.9862588166566038,0.0,North,Online,1,0.5285590920251608,0.9862588166566038,1
52,128784.0,4273.0,0.4159576885146035,6.0,North,Branch,0,0.03317958752614316,0.9151069147321278,0
18,85033.0,11763.0,0.10177396089486017,5.0,South,Online,1,0.13833452894595824,0.20354792178972034,1
54,118452.0,4740.0,0.4856379094316302,5.0,East,Partner,0,0.040016209097018064,0.9712758188632604,0
34,41133.0,41673.0,0.27247604861716246,7.0,East,Branch,0,1.0131281452601772,0.6539425166811899,0
46,83135.0,12580.0,0.25557024091190367,4.0,South,Online,0,0.15132014193599183,0.4600264336414266,1
40,25052.0,1000.0,0.0,0.0,West,Online,0,0.03991697269519731,0.0,1
53,72492.0,58611.0,0.35621080632996155,-0.0,West,Branch,1,0.8085168018428446,0.35621080632996155,0
18,44520.0,1000.0,0.31010467108121575,5.0,North,Branch,0,0.02246181491414057,0.6202093421624315,0
46,105684.0,1000.0,0.12277207104603408,2.0,North,Partner,0,0.009462170243277487,0.1718808994644477,0
46,84498.0,15988.0,0.06896272979570593,7.0,East,Partner,0,0.18921157897004415,0.16551055150969424,0
34,124595.0,33090.0,0.4034040265570222,0.0,North,Online,0,0.26558048075552326,0.4034040265570222,1
42,60729.0,1000.0,0.18128767772784443,0.0,South,Partner,0,0.016466597506685988,0.18128767772784443,0
18,42181.0,76515.0,0.1298603554601278,2.0,West,Online,0,1.8139683743435677,0.18180449764417891,1
70,74625.0,1000.0,0.18593637460352888,9.0,North,Partner,0,0.013400335008195641,0.5206218488898808,0
60,44500.0,1000.0,0.07329094091805413,10.0,South,Online,0,0.022471910111854565,0.2198728227541624,1
58,86790.0,68937.0,0.31537805888742854,0.0,West,Partner,1,0.7942965779376162,0.31537805888742854,0
18,59254.0,1000.0,0.25467240925695,-0.0,East,Partner,1,0.01687649778889397,0.25467240925695,0
37,99522.0,42537.0,0.29749749396245656,6.0,East,Partner,0,0.42741303429967836,0.6544944867174045,0
22,85033.0,17003.0,0.3229544858620904,2.0,West,Online,0,0.19995766349299735,0.45213628020692653,1
60,66874.0,1000.0,0.0,10.0,West,Partner,0,0.014953494631471822,0.0,0
53,70456.0,1000.0,0.14830211053672526,7.0,South,Partner,0,0.014193255364849082,0.3559250652881406,0
18,112639.0,1000.0,0.3017650840520467,2.0,East,Partner,1,0.008877919725771021,0.4224711176728654,0
52,118413.0,15392.0,0.3933658136460299,6.0,East,Online,0,0.12998572791728963,0.8654047900212659,1
18,78616.0,48542.0,0.41969040986972794,9.0,South,Branch,0,0.6174570061995338,1.1751331476352382,0
37,99127.0,31558.0,0.7479391542061992,0.0,West,Online,1,0.3183592764804911,0.7479391542061992,1
57,99840.0,8349.0,0.45848724227091486,7.0,East,Partner,0,0.0836237980760855,1.1003693814501956,0
28,87350.0,35816.0,0.0,6.0,East,Partner,1,0.41002862048757843,0.0,0
61,67857.0,1000.0,0.0,9.0,South,Partner,0,0.014736873130042048,0.0,0
57,40440.0,1970.0,0.28841700119589486,6.0,North,Online,0,0.04871414441026919,0.6345174026309688,1
26,33407.0,39863.0,0.19683529627066335,0.0,North,Online,0,1.1932529110308243,0.19683529627066335,1
18,89783.0,2095.0,0.1759723288589929,1.0,West,Partner,0,0.023334038737585803,0.21116679463079147,0
39,92687.0,43418.0,0.022310436415924118,10.0,East,Branch,1,0.4684367818521645,0.06693130924777235,0
18,98605.0,1000.0,0.547272912693299,4.0,East,Partner,1,0.010141473556004853,0.9850912428479383,0
18,97674.0,5884.0,0.16838785001992473,2.0,North,Online,0,0.0602412105569523,0.23574299002789462,1
22,67078.0,26821.0,0.28947084576844756,5.0,West,Online,0,0.39984793821521447,0.5789416915368951,1
44,86884.0,26940.0,0.4813377496466701,5.0,South,Online,0,0.3100685972065045,0.9626754992933402,1
46,96175.0,8168.0,0.20711079013656375,-0.0,East,Online,0,0.0849285157256571,0.20711079013656375,1
59,103652.0,1000.0,0.1971365467252778,5.0,South,Partner,0,0.009647667193979397,0.3942730934505556,0
45,106694.0,70022.0,0.6776697134882963,0.0,North,Online,1,0.6562880761743277,0.6776697134882963,1
18,75594.0,42161.0,0.12546106613052238,2.0,North,Branch,0,0.5577294494198253,0.17564549258273132,0
39,36695.0,1000.0,0.18539394908697243,3.0,West,Branch,0,0.027251669163993686,0.2966303185391559,0
18,116494.0,1000.0,0.036780500523064696,5.0,North,Branch,1,0.008584133088325716,0.07356100104612939,0
58,33876.0,11027.0,0.4004720603045609,9.0,North,Online,0,0.3255106860217998,1.1213217688527704,1
54,104169.0,2810.0,0.2140657188510203,6.0,South,Branch,0,0.026975395750876218,0.4709445814722447,0
25,67661.0,1000.0,0.3424398923648758,0.0,West,Branch,0,0.014779562820313334,0.3424398923648758,0
55,85560.0,1000.0,0.2829590724923468,6.0,East,Partner,0,0.011687704534692757,0.622509959483163,0
55,74125.0,12381.0,0.7542511401610312,4.0,West,Partner,0,0.16702866778864045,1.3576520522898563,0
40,85198.0,14651.0,0.0,4.0,North,Partner,0,0.17196413061137628,0.0,0
54,100813.0,1000.0,0.0,4.0,West,Partner,0,0.00991935563855932,0.0,0
19,96630.0,1000.0,0.05780988775039343,0.0,North,Branch,0,0.010348752975159385,0.05780988775039343,0
22,76346.0,36547.0,0.20620764075242212,6.0,North,Partner,0,0.4787022240788162,0.45365680965532873,0
18,56389.0,1000.0,0.41926902028165347,0.0,South,Branch,1,0.017733955203714662,0.41926902028165347,0
50,113268.0,11760.0,0.22079420238574834,8.0,South,Branch,0,0.10382455768527896,0.5740649262029457,0
29,80603.0,66028.0,0.3177216139235779,0.0,South,Partner,0,0.8191754649229039,0.3177216139235779,0
18,75512.0,25111.0,0.2442870503188969,0.0,North,Online,0,0.3325431719417769,0.2442870503188969,1
45,64555.0,12320.0,0.23032920650205063,4.0,South,Online,0,0.19084501587497724,0.4145925717036911,1
50,104909.0,30970.0,1.0,0.0,South,Online,1,0.2952082280805726,1.0,1
23,123791.0,10920.0,0.31858474362224526,1.0,East,Online,0,0.08821319805084205,0.3823016923466943,1
23,87952.0,17978.0,0.07747536673313551,8.0,South,Online,1,0.20440694924271868,0.20143595350615234,1
39,106574.0,29438.0,0.5551224810051988,2.0,North,Branch,0,0.27622121717983544,0.7771714734072782,0
18,54480.0,85082.8,0.22657731031139744,5.0,East,Branch,0,1.5617254037892487,0.4531546206227949,0
39,108148.0,43747.0,0.5731728522147412,1.0,East,Partner,1,0.40451048562706193,0.6878074226576895,0
18,58351.0,1000.0,0.5281657460403236,2.0,South,Online,1,0.017137666877737524,0.739432044456453,1
20,82151.0,59116.0,0.16133585967207947,0.0,North,Partner,0,0.7196017090392132,0.16133585967207947,0
20,76485.0,21561.0,0.41794996544491614,1.0,West,Online,0,0.2818984114495405,0.5015399585338993,1
55,146847.0,74294.0,0.4541703651765363,0.0,East,Partner,1,0.5059279385993182,0.4541703651765363,0
24,54060.0,30454.0,0.28332931419293605,0.0,South,Branch,0,0.5633370329159575,0.28332931419293605,0
18,95801.0,1000.0,0.38018769989831674,3.0,East,Partner,0,0.010438304401724009,0.6083003198373068,0
37,58315.0,28452.0,0.19733140297728086,4.0,South,Online,0,0.4879019120211283,0.35519652535910556,1
31,63815.0,42471.0,0.35177345345526834,0.0,North,Partner,0,0.6655331818433671,0.35177345345526834,0
18,97178.0,8417.0,0.38093991267557603,3.0,East,Branch,1,0.08661425425418702,0.6095038602809217,0
32,119490.0,20928.0,0.2204985452599062,1.0,North,Online,0,0.17514436354360077,0.26459825431188744,1
63,68182.0,1000.0,0.24498836462723736,5.0,South,Online,0,0.014666627555444744,0.4899767292544747,1
66,130370.0,1000.0,0.1329649797727559,11.0,East,Partner,0,0.007670476336521665,0.4254879352728189,0
39,94795.0,32445.0,0.8919925822983871,0.0,East,Partner,0,0.3422648873849648,0.8919925822983871,0
18,65962.0,1000.0,0.14999198437683914,0.0,West,Online,0,0.015160243776490098,0.14999198437683914,1
44,104595.0,9433.0,0.08419885826740939,2.0,East,Branch,0,0.09018595535073201,0.11787840157437314,0
58,70260.0,12705.0,0.11262212459352187,8.0,North,Branch,0,0.18082835183346388,0.2928175239431569,0
25,70178.0,3005.0,0.19672215513317162,0.0,East,Branch,0,0.042819687080811374,0.19672215513317162,0
29,58958.0,31608.0,0.24705592573085264,2.0,West,Branch,0,0.5361104514987599,0.3458782960231937,0
56,113600.0,60404.0,0.7919871197124749,0.0,East,Partner,1,0.5317253521079954,0.7919871197124749,0
48,62223.0,54364.0,0.30588352151939097,0.0,East,Online,1,0.8736962216403308,0.30588352151939097,1
29,70722.0,1000.0,0.21621587770217315,0.0,West,Branch,0,0.014139871609765847,0.21621587770217315,0
26,30946.0,17244.0,0.001958242309223021,0.0,East,Online,0,0.5572287209798608,0.001958242309223021,1
18,92574.0,1000.0,0.21909059510006612,3.0,West,Online,1,0.010802169075433684,0.35054495216010584,1
18,94076.0,1590.0,0.12708199928699532,0.0,East,Branch,0,0.01690122879356158,0.12708199928699532,0
37,74678.0,38343.0,0.34281511878000115,3.0,North,Online,0,0.5134443878985319,0.5485041900480019,1
18,60300.0,2208.0,0.08253643257750444,1.0,North,Online,0,0.03661691542227832,0.09904371909300533,1
26,85118.0,15812.0,0.09856970607246468,8.0,South,Online,1,0.18576564298754947,0.25628123578840817,1
21,49552.0,40895.0,0.2965286961658816,0.0,South,Branch,0,0.8252946399575134,0.2965286961658816,0
37,81138.0,24291.0,0.16652991674238796,2.0,West,Online,0,0.2993788360533982,0.2331418834393431,1
42,85033.0,20453.0,0.5330270745934654,1.0,East,Partner,1,0.240530147116525,0.6396324895121585,0
18,92735.0,1000.0,0.0,3.0,North,Online,0,0.010783415107448284,0.0,1
23,68623.0,1000.0,0.20681758351042043,5.0,South,Partner,0,0.014572373693738655,0.41363516702084085,0
18,102476.0,1000.0,0.37801306409642954,9.0,East,Partner,0,0.009758382450429776,1.0584365794700026,0
18,58091.0,28739.0,0.4737916629899925,0.0,West,Online,0,0.49472379541590394,0.4737916629899925,1
58,101267.0,15738.0,0.36275983351479135,10.0,East,Online,0,0.15541094334624891,1.088279500544374,1
64,30729.0,1000.0,0.0,7.0,North,Online,0,0.03254254938225967,0.0,1
39,85737.0,7726.0,0.5598923784639622,0.0,North,Online,0,0.09011278677711942,0.5598923784639622,1
18,86748.0,1000.0,0.4701886135734978,2.0,South,Branch,1,0.011527643288473192,0.6582640590028969,0
36,135965.0,21080.0,0.29016779515928215,0.0,South,Partner,0,0.1550398999731178,0.29016779515928215,0
18,98788.0,9907.0,0.36638752532812874,0.0,North,Online,0,0.10028545977142685,0.36638752532812874,1
67,99570.0,1000.0,0.0,8.0,West,Branch,0,0.0100431856984027,0.0,0
18,117711.0,27337.0,0.25761093405986346,0.0,North,Partner,0,0.23223827849366468,0.25761093405986346,0
45,97576.0,45334.0,0.4050017983459486,12.0,North,Partner,1,0.46460195129473847,1.3770061143762253,0
74,49934.0,1000.0,0.41181209130555424,13.0,North,Online,0,0.0200264348936591,1.4825235286999954,1
56,66152.0,7848.0,0.5656815303457344,7.0,North,Partner,0,0.11863586890617615,1.3576356728297625,0
52,44414.0,6469.0,0.0,6.0,East,Partner,0,0.14565227180290782,0.0,0
60,99939.0,1000.0,0.0,7.0,West,Partner,0,0.010006103723171074,0.0,0
42,35400.0,1000.0,0.1955142702561756,0.0,West,Partner,0,0.028248587569823486,0.1955142702561756,0
19,66445.0,23762.0,0.13237349864802578,7.0,West,Branch,0,0.35761908344709736,0.31769639675526185,0
41,85033.0,47750.0,0.6051676671269732,3.0,East,Branch,0,0.5615466936299843,0.9682682674031572,0
53,60746.0,14923.0,0.37862133714487023,6.0,East,Online,0,0.2456622658241586,0.8329669417187145,1
51,83501.0,24280.0,0.8629196487063561,1.0,South,Partner,1,0.2907749607754306,1.0355035784476272,0
27,79213.0,31142.0,0.2731765182730535,0.0,South,Partner,0,0.39314253972967644,0.2731765182730535,0
59,61569.0,66762.0,0.7081664243803129,0.0,West,Online,1,1.0843443940768187,0.7081664243803129,1
52,104391.0,4340.0,0.4223094888642255,10.0,North,Branch,0,0.04157446523127881,1.2669284665926765,0
44,107107.0,1000.0,0.2253114232426154,0.0,West,Partner,0,0.009336457934501607,0.2253114232426154,0
18,67316.0,1000.0,0.14068004428179148,0.0,West,Online,0,0.014855309287318689,0.14068004428179148,1
23,73322.0,10961.0,0.18975926628089138,0.0,North,Partner,0,0.1494912850147365,0.18975926628089138,0
43,87467.0,24786.0,0.0,8.0,North,Branch,0,0.28337544445009694,0.0,0
56,85033.0,1000.0,0.38008182455050904,6.0,South,Partner,0,0.011760140180732657,0.83618001401112,0
44,102238.0,1000.0,0.0,3.0,West,Branch,0,0.009781099004188451,0.0,0
50,106347.0,1000.0,0.24028822298414113,8.0,South,Partner,0,0.00940318015544018,0.624749379758767,0
18,78801.0,13911.0,0.08311996785543929,0.0,West,Partner,0,0.1765332927224714,0.08311996785543929,0
53,73731.0,1000.0,0.0,1.0,East,Partner,0,0.013562816182968321,0.0,0
18,91700.0,1000.0,0.3837574141251417,0.0,North,Partner,1,0.010905125408823282,0.3837574141251417,0
31,103236.0,1000.0,0.23588313937151714,2.0,East,Partner,0,0.009686543453740105,0.330236395120124,0
37,97126.0,1000.0,0.12737555835724176,0.0,East,Branch,0,0.010295904289167723,0.12737555835724176,0
62,78144.0,1000.0,0.0,10.0,West,Branch,0,0.012796887796724037,0.0,0
18,75520.0,5682.0,0.2152204146098114,5.0,West,Branch,0,0.07523834745663086,0.4304408292196228,0
25,30064.0,19415.0,0.1903515176401839,0.0,East,Branch,0,0.6457889834803822,0.1903515176401839,0
59,94238.0,1000.0,0.33734218800152416,5.0,West,Online,0,0.01061143063296535,0.6746843760030483,1
18,85033.0,6023.0,0.2734984144928462,0.0,North,Branch,0,0.07083132430855278,0.2734984144928462,0
57,53147.0,8575.0,0.15285740061661832,10.0,East,Branch,0,0.1613449489122369,0.4585722018498549,0
51,75518.0,8886.0,0.35052935680794944,5.0,East,Online,0,0.11766731110307918,0.7010587136158989,1
51,59946.0,4423.0,0.27068479888196506,6.0,North,Online,0,0.07378307142972369,0.5955065575403232,1
43,89530.0,5490.0,0.17745885766990124,0.0,East,Online,0,0.061320227855899474,0.17745885766990124,1
47,93856.0,1000.0,0.2209735571092729,2.0,East,Partner,0,0.010654619843050476,0.30936297995298206,0
18,50306.0,25033.0,0.24384949692545554,7.0,South,Online,0,0.4976145986463322,0.5852387926210932,1
50,47442.0,1140.0,0.16408379535592799,6.0,East,Online,0,0.024029341089666766,0.3609843497830416,1
36,71568.0,1000.0,0.285644538447586,0.0,East,Branch,0,0.013972725240135639,0.285644538447586,0
63,51642.0,1000.0,0.5400168517170689,9.0,East,Partner,0,0.019364083497553076,1.512047184807793,0
18,50030.0,1000.0,0.23971648233807202,6.0,South,Online,0,0.01998800719528307,0.5273762611437585,1
70,45960.0,1000.0,0.16507928699294988,10.0,South,Branch,0,0.021758050478203696,0.49523786097884964,0
18,99733.0,36984.0,0.35502870298773564,9.0,East,Branch,0,0.3708301164070987,0.9940803683656597,0
43,71939.0,1000.0,0.02524435648610473,1.0,West,Branch,0,0.0139006658417006,0.030293227783325674,0
18,51487.0,73698.0,0.6775350247495846,0.0,South,Branch,0,1.43139044804647,0.6775350247495846,0
18,35705.0,25947.0,0.37516574159005023,1.0,East,Partner,0,0.7267049432649011,0.45019888990806023,0
18,85033.0,14361.0,0.2166519409246334,0.0,West,Partner,0,0.16888737313550167,0.2166519409246334,0
18,93226.0,31518.0,0.2576639155431833,0.0,South,Branch,0,0.3380816510379285,0.2576639155431833,0
57,57358.0,1000.0,0.031451305465887466,6.0,West,Branch,0,0.017434359635666613,0.06919287202495243,0
37,98311.0,21847.0,0.4376704723476517,9.0,South,Branch,1,0.22222335242015417,1.2254773225734248,0
57,101568.0,1000.0,0.04247237871159422,6.0,South,Partner,0,0.009845620667829971,0.09343923316550728,0
20,49649.0,1000.0,0.14823423129768892,0.0,South,Online,0,0.02014139257547702,0.14823423129768892,1
18,96351.0,16530.0,0.16659616759948914,0.0,North,Partner,0,0.17156023289668443,0.16659616759948914,0
48,105867.0,42783.0,0.5646311290676158,0.0,South,Branch,1,0.40412026410114466,0.5646311290676158,0
18,84956.0,1000.0,0.442245970833306,0.0,South,Branch,1,0.011770799001697694,0.442245970833306,0
29,109974.0,1000.0,0.09778391861655159,0.0,North,Online,0,0.009093058359165867,0.09778391861655159,1
52,51694.0,1000.0,0.0,6.0,West,Partner,0,0.01934460478934993,0.0,0
27,131878.0,1000.0,0.22253025777962004,-0.0,East,Partner,0,0.007582765889628423,0.22253025777962004,0
27,65455.0,1000.0,0.3000163277632797,0.0,North,Online,0,0.015277671682602129,0.3000163277632797,1
24,116436.0,50332.0,0.37516206776800465,0.0,North,Branch,0,0.4322718059669495,0.37516206776800465,0
60,115082.0,47059.0,1.0,0.0,West,Branch,1,0.4089171199630792,1.0,0
37,77569.0,36708.0,0.3019962142338447,3.0,South,Online,0,0.4732302852882823,0.48319394277415156,1
59,132145.0,1000.0,0.0,10.0,South,Online,0,0.007567444852188372,0.0,1
20,99534.0,7454.0,0.28070346185621403,4.0,North,Branch,0,0.07488898265843945,0.5052662313411853,0
18,100921.0,27746.0,0.19779135112064883,2.0,West,Partner,0,0.2749279139101384,0.2769078915689083,0
58,85858.0,12250.0,0.43642645564451543,0.0,South,Partner,0,0.14267744415031008,0.43642645564451543,0
55,37051.0,1000.0,0.0,6.0,East,Branch,0,0.026989824835308363,0.0,0
47,67759.0,6915.0,0.11451592022088712,7.0,South,Online,0,0.10205286382470148,0.2748382085301291,1
56,115663.0,33511.0,0.6452515715246356,0.0,West,Online,1,0.2897296456058573,0.6452515715246356,1
53,86460.0,5183.0,0.2905448483702449,9.0,South,Partner,0,0.05994679620564485,0.8135255754366857,0
61,110461.0,1000.0,0.12155698055155707,9.0,West,Partner,0,0.009052968921075738,0.34035954554435977,0
18,75191.0,6578.0,0.07299115081340482,0.0,East,Branch,0,0.0874838743986982,0.07299115081340482,0
40,99263.0,28654.0,0.8507737584543272,1.0,South,Branch,0,0.28866747931969955,1.0209285101451926,0
18,126389.0,9029.0,0.03200589670122096,3.0,South,Partner,0,0.07143817895488185,0.051209434721953544,0
23,21152.0,59575.0,0.22498345636025568,-0.0,East,Online,0,2.816518532393319,0.22498345636025568,1
18,48311.0,15451.0,0.21667835634372373,2.0,East,Partner,0,0.31982364264205204,0.3033496988812132,0
48,42569.0,1000.0,0.18368580042563878,2.0,East,Online,0,0.0234912729915316,0.25716012059589427,1
56,89316.0,1000.0,0.1681839519558545,6.0,North,Partner,0,0.011196202248072057,0.37000469430287997,0
30,72255.0,6342.0,0.03926529053097915,4.0,South,Online,1,0.08777247249203832,0.07067752295576248,1
45,71287.0,29982.0,0.0,9.0,South,Partner,0,0.4205815927108648,0.0,0
43,86758.0,9853.0,0.13452792036404082,4.0,East,Online,0,0.11356877751776703,0.24215025665527348,1
19,100841.0,1000.0,0.41672369185825553,0.0,North,Branch,0,0.009916601382275894,0.41672369185825553,0
61,96802.0,63284.0,0.9829705886734932,0.0,North,Partner,1,0.653746823405986,0.9829705886734932,0
18,96353.0,35864.0,0.4689473023666129,0.0,South,Online,0,0.37221466897375055,0.4689473023666129,1
42,76635.0,54642.0,0.0,6.0,South,Branch,1,0.7130162458313694,0.0,0
40,105218.0,30089.0,0.4146610970462676,4.0,East,Online,0,0.28596818034665206,0.7463899746832816,1
26,68191.0,17884.0,0.10108977349894785,5.0,North,Online,1,0.26226334853188454,0.2021795469978957,1
66,98598.0,1000.0,0.3078476874699353,7.0,West,Branch,0,0.010142193553518914,0.7388344499278446,0
57,93865.0,1000.0,0.37466186913652155,6.0,South,Partner,0,0.010653598252696388,0.8242561121003474,0
39,85033.0,30623.0,0.3605738984440279,9.0,East,Online,1,0.3601307727545761,1.009606915643278,1
29,85775.0,36108.0,0.047006414929767974,7.0,West,Online,1,0.42096181870683813,0.11281539583144314,1
37,85033.0,31563.0,0.4507066262858033,4.0,South,Partner,0,0.3711853045244648,0.811271927314446,0
60,83709.0,5399.0,0.21273979373625793,6.0,South,Online,0,0.06449724641239894,0.4680275462197675,1
62,89215.0,1000.0,0.0,10.0,South,Online,0,0.011208877430799655,0.0,1
18,107852.0,20809.0,0.19914218664284386,2.0,East,Partner,0,0.19294032562963193,0.2787990612999814,0
49,46705.0,15789.0,0.2566175573600038,0.0,West,Partner,1,0.3380580237589539,0.2566175573600038,0
