order_id,customer_id,product_id,order_date,quantity,discount,ship_days
11821,365,1054,2023-03-06,2,0.15,5
11822,338,1027,2023-09-20,4,0.0,6
11823,498,1037,2022-02-25,3,0.1,7
11824,82,1077,2022-11-11,1,0.05,1
11825,337,1075,2022-04-13,4,0.0,4
11826,254,1014,2023-03-14,1,0.0,7
11827,177,1067,2024-04-18,8,0.0,7
11828,100,1007,2024-03-15,6,0.15,7
11829,389,1043,2022-01-16,3,0.05,4
11830,104,1040,2023-10-14,7,0.0,2
11831,316,1011,2023-10-18,2,0.15,5
11832,19,1059,2023-03-13,5,0.0,5
11833,119,1037,2024-10-20,9,0.05,4
11834,442,1072,2022-03-16,2,0.1,1
11835,149,1004,2022-03-18,3,0.0,5
11836,85,1002,2023-07-27,9,0.0,7
11837,159,1062,2024-11-13,9,0.0,7
11838,54,1009,2024-12-24,9,0.0,6
11839,39,1077,2022-05-07,3,0.0,6
11840,5,1062,2024-01-17,6,0.2,5
11841,389,1018,2024-05-02,3,0.0,2
11842,339,1023,2022-01-30,2,0.1,7
11843,344,1080,2024-07-19,4,0.05,1
11844,228,1061,2023-12-11,2,0.05,7
11845,316,1052,2022-03-27,6,0.0,7
11846,462,1047,2023-12-14,9,0.0,7
11847,201,1070,2024-01-14,1,0.0,4
11848,145,1006,2022-08-05,5,0.1,5
11849,331,1039,2026-06-01,9,0.15,5
11850,129,1050,2022-04-30,2,0.05,3
11851,317,1040,2023-03-03,2,0.05,6
11852,172,1054,2024-02-08,6,0.15,5
11853,152,1026,2023-05-30,1,0.15,5
11854,153,1007,2024-08-09,6,0.2,2
11855,81,1019,2023-03-07,4,0.1,4
11856,338,1030,2022-08-07,7,0.0,3
11857,349,1027,2022-03-05,7,0.0,3
11858,490,1019,2022-11-03,4,0.0,5
11859,3,1009,2022-04-13,4,0.15,5
11860,85,1015,2022-08-22,8,0.1,6
11861,254,1039,2024-02-03,6,0.15,6
11862,361,1027,2022-08-26,4,0.0,7
11863,39,1059,2023-07-29,3,0.0,4
11864,422,1070,2024-08-01,5,0.0,2
11865,372,1068,2023-06-29,6,0.05,4
11866,232,1037,2022-09-01,-1,0.0,7
11867,461,1042,2022-06-06,6,0.0,1
11868,390,1052,2024-02-14,8,0.0,7
11869,403,1036,2023-04-17,5,0.05,3
11870,340,1010,2024-04-06,9,0.1,2
11871,57,1069,2024-07-23,2,0.0,6
11872,109,1039,2022-03-03,5,0.15,6
11873,425,1061,2024-01-02,2,0.0,6
11874,414,1004,2022-08-27,5,0.15,3
11875,455,1020,2023-06-03,6,0.2,4
11876,200,1077,2022-07-22,5,0.0,4
11877,298,1017,2024-07-22,1,0.15,4
11878,43,1051,2022-11-08,4,0.0,1
11879,108,1038,2022-05-21,3,0.0,5
11880,461,1076,2023-11-28,4,0.0,1
11881,408,1020,2024-03-03,7,0.1,6
11882,18,1005,2024-07-24,1,0.05,1
11883,476,1040,2024-05-23,1,0.0,4
11884,97,1016,2022-11-18,7,0.15,1
11885,107,1050,2022-11-03,2,0.1,6
11886,40,1032,2023-12-19,4,0.0,2
11887,426,1001,2023-11-17,5,0.0,2
11888,39,1059,2022-06-06,2,0.0,7
11889,81,1056,2022-02-04,3,0.0,5
11890,68,1043,2023-08-28,7,0.15,7
11891,24,1056,2022-04-08,6,0.2,2
11892,455,1003,2024-01-04,8,0.15,2
11893,160,1076,2024-02-01,9,0.15,4
11894,134,1055,2023-05-27,4,0.0,2
11895,316,1056,2023-12-16,1,0.0,6
11896,277,1021,2023-11-14,8,0.0,6
11897,471,1034,2024-12-14,6,0.0,5
11898,296,1034,2023-09-10,9,0.05,1
11899,129,1063,2022-06-05,7,0.1,1
11900,126,1026,2023-08-31,6,0.05,5
11901,363,1072,2022-09-10,9,0.05,4
11902,209,1005,2024-08-27,5,0.0,2
11903,75,1071,2022-01-12,9,0.1,7
11904,363,1036,2024-02-22,4,0.2,3
11905,32,1033,2022-02-16,4,0.0,1
11906,159,1041,2024-06-03,1,0.0,5
11907,171,1070,2024-08-02,3,0.05,6
11908,500,1007,2023-11-03,8,0.0,6
11909,301,1032,2022-12-13,4,0.0,2
11910,472,1024,2022-08-13,5,0.05,1
11911,475,1042,2023-05-21,3,0.0,1
11912,21,1035,2022-08-06,4,0.0,1
11913,389,1021,2023-03-05,9,0.0,1
11914,132,1077,2022-01-24,3,0.15,4
11915,351,1017,2022-05-03,5,0.05,1
11916,195,1068,2022-12-01,6,0.0,4
11917,50,1063,2023-09-28,9,0.0,7
11918,489,1038,2023-01-23,5,0.1,7
11919,192,1066,2024-11-27,4,0.05,3
11920,53,1003,2022-01-29,5,0.0,5
11921,360,1011,2024-07-09,3,0.0,3
11922,311,1038,2023-10-01,9,0.1,4
11923,119,1068,2024-10-18,2,0.0,4
11924,333,1025,2022-02-06,4,0.05,2
11925,444,1003,2022-08-09,2,0.0,2
11926,425,1070,2022-05-01,9,0.0,7
11927,445,1024,2023-06-22,6,0.2,6
11928,178,1069,2023-08-30,9,0.0,1
11929,88,1027,2022-12-29,5,0.05,1
11930,354,1050,2023-04-29,1,0.05,1
11931,36,1014,2024-07-02,8,0.0,1
11932,413,1042,2022-12-20,7,0.0,4
11933,261,1034,2024-04-02,5,0.2,4
11934,137,1007,2022-02-07,7,0.0,7
11935,236,1067,2023-07-02,1,0.15,6
11936,179,1069,2024-06-06,5,0.0,6
11937,108,1024,2023-06-29,7,0.15,4
11938,473,1035,2022-05-15,9,0.1,5
11939,135,1048,2022-02-18,1,0.05,5
11940,375,1009,2023-05-11,4,0.0,4
11941,462,1069,2023-07-17,8,0.05,5
11942,279,1032,2022-08-30,2,0.0,6
11943,299,1018,2024-05-22,5,0.15,4
11944,497,1037,2023-03-01,9,0.05,2
11945,80,1027,2022-02-23,2,0.1,6
11946,391,1024,2022-02-19,9,0.0,2
11947,50,1072,2022-03-06,1,0.0,3
11948,340,1073,2024-05-01,8,0.0,2
11949,145,1059,2023-07-24,-1,0.0,4
11950,106,1079,2024-07-07,8,0.0,2
11951,281,1019,2024-12-01,4,0.15,6
11952,251,1049,2024-10-08,6,0.05,7
11953,500,1071,2022-09-22,4,0.0,6
11954,204,1048,2024-04-10,4,0.0,3
11955,6,1029,2023-11-12,7,0.2,2
11956,462,1021,2024-06-23,9,0.1,3
11957,341,1018,2022-08-10,8,0.05,2
11958,450,1020,2023-12-09,7,0.05,1
11959,35,1075,2023-11-16,3,0.05,4
11960,308,1041,2022-12-02,4,0.0,6
11961,214,1006,2023-10-11,2,0.0,5
11962,275,1058,2022-01-06,4,0.0,3
11963,105,1017,2022-09-18,4,0.05,4
11964,59,1080,2022-05-11,1,0.0,7
11965,445,1027,2023-02-17,8,0.15,1
11966,410,1046,2022-10-11,6,0.15,4
11967,444,1026,2022-07-05,9,0.15,7
11968,404,1041,2023-09-06,8,0.0,1
11969,224,1076,2024-08-04,2,0.0,3
11970,137,1055,2023-03-10,3,0.05,5
11971,200,1037,2023-09-23,9,0.05,3
11972,491,1075,2022-04-27,6,0.05,1
11973,197,1038,2023-10-28,6,0.1,4
11974,220,1035,2023-11-11,6,0.0,3
11975,393,1006,2024-04-06,5,0.0,4
11976,427,1060,2024-04-24,9,0.05,6
11977,98,1031,2024-04-13,1,0.0,6
11978,91,1065,2024-06-09,5,0.0,5
11979,71,1077,2023-07-09,8,0.0,6
11980,240,1050,2023-03-28,9,0.15,5
11981,89,1027,2022-04-06,3,0.05,4
11982,361,1076,2023-08-29,1,0.0,6
11983,451,1006,2023-11-04,6,0.05,6
11984,310,1017,2023-01-19,7,0.15,5
11985,82,1050,2023-05-16,5,0.0,5
11986,91,1049,2023-03-31,2,0.05,5
11987,43,1044,2024-09-05,4,0.1,3
11988,491,1018,2022-12-07,4,0.0,2
11989,107,1051,2023-12-16,4,0.15,2
11990,34,1029,2024-01-11,7,0.0,3
11991,172,1056,2024-12-18,2,0.05,4
11992,378,1044,2024-02-12,6,0.0,5
11993,163,1047,2023-12-14,2,0.05,3
11994,59,1060,2024-11-07,1,0.2,5
11995,267,1065,2023-01-15,6,0.05,5
11996,389,1033,2023-12-04,5,0.0,4
11997,298,1030,2023-05-16,2,0.0,1
11998,247,1064,2024-03-31,1,0.0,6
11999,138,1039,2022-12-24,3,0.1,2
12000,322,1025,2022-06-06,5,0.0,1
12001,370,1019,2022-04-18,2,0.0,4
12002,187,1048,2023-07-07,9,0.1,4
12003,337,1019,2023-04-16,2,0.15,7
12004,32,1071,2023-10-11,9,0.0,4
12005,295,1070,2022-01-13,9,0.0,4
12006,492,1023,2023-08-17,4,0.05,2
12007,4,1022,2023-11-19,5,0.1,3
12008,408,1063,2024-02-04,2,0.1,3
12009,360,1023,2023-08-16,2,0.15,2
12010,372,1001,2024-02-20,1,0.1,3
12011,315,1009,2023-08-30,3,0.2,6
12012,151,1004,2024-06-12,7,0.0,6
12013,464,1036,2024-10-27,8,0.0,6
12014,101,1039,2024-03-15,9,0.1,6
12015,205,1037,2024-07-20,3,0.2,7
12016,474,1057,2024-07-09,5,0.05,2
12017,260,1059,2023-03-31,5,0.15,3
12018,325,1035,2022-05-23,4,0.05,2
12019,9,1062,2024-07-11,7,0.1,7
12020,53,1050,2022-01-11,4,0.0,3
12021,358,1014,2022-01-28,9,0.05,4
12022,242,1033,2022-03-29,2,0.0,5
12023,393,1077,2022-12-06,8,0.0,3
12024,109,1001,2023-05-30,6,0.0,1
12025,286,1066,2024-09-07,1,0.0,6
12026,379,1040,2023-04-27,4,0.0,5
12027,385,1055,2022-07-05,1,0.0,1
12028,308,1021,2022-06-02,6,0.0,4
12029,185,1075,2024-01-12,8,0.0,6
12030,120,1080,2024-10-02,3,0.0,3
12031,58,1006,2024-03-02,1,0.0,5
12032,257,1022,2024-07-23,3,0.0,4
12033,74,1007,2023-05-30,1,0.0,6
12034,418,1042,2022-06-27,-1,0.05,7
12035,382,1050,2023-12-22,6,0.05,2
12036,311,1054,2024-01-12,7,0.0,1
12037,194,1006,2023-07-18,5,0.0,2
12038,23,1049,2022-12-11,4,0.05,1
12039,371,1050,2024-08-25,8,0.0,1
12040,474,1027,2022-01-21,6,0.0,7
12041,440,1073,2022-10-01,5,0.0,3
12042,312,1032,2023-05-31,3,0.0,2
12043,389,1004,2022-11-11,7,0.05,3
12044,240,1078,2022-10-05,4,0.1,7
12045,482,1063,2023-08-19,9,0.0,2
12046,51,1033,2024-02-04,9,0.0,5
12047,495,1078,2022-10-04,5,0.0,6
12048,406,1059,2023-07-17,9,0.0,1
12049,481,1029,2024-07-25,3,0.15,7
12050,147,1045,2022-04-02,6,0.05,7
12051,271,1052,2024-03-21,4,0.0,7
12052,106,1035,2024-06-16,3,0.1,6
12053,480,1017,2024-12-15,9,0.0,4
12054,283,1005,2022-05-31,8,0.2,1
12055,9,1067,2023-04-18,6,0.1,1
12056,42,1001,2022-12-27,7,0.1,2
12057,238,1017,2022-10-24,-1,0.2,4
12058,495,1007,2023-09-21,1,0.0,1
12059,120,1030,2024-12-22,1,0.0,1
12060,177,1062,2023-06-07,2,0.15,3
12061,240,1034,2023-04-21,8,0.1,3
12062,435,1058,2022-12-23,6,0.05,5
12063,311,1023,2022-02-26,4,0.1,4
12064,205,1046,2024-08-27,8,0.1,4
12065,408,1034,2024-02-11,3,0.15,2
12066,26,1041,2023-07-01,9,0.0,5
12067,196,1017,2024-04-28,7,0.05,7
12068,278,1030,2024-04-30,8,0.1,6
12069,25,1008,2024-09-22,4,0.0,6
12070,336,1030,2024-02-21,1,0.0,1
12071,3,1051,2024-07-27,9,0.2,2
12072,263,1020,2024-07-25,4,0.0,4
12073,166,1052,2024-06-07,7,0.05,6
12074,44,1075,2022-09-30,4,0.15,6
12075,113,1027,2023-01-11,9,0.0,3
12076,388,1033,2024-06-12,3,0.2,4
12077,340,1032,2022-09-21,5,0.0,5
12078,431,1050,2024-02-11,1,0.0,5
12079,26,1025,2024-06-20,3,0.2,4
12080,422,1002,2024-04-30,6,0.15,7
12081,418,1074,2023-06-03,3,0.0,4
12082,226,1058,2024-10-19,2,0.05,6
12083,323,1032,2023-06-24,2,0.1,2
12084,82,1047,2024-08-03,9,0.0,2
12085,68,1028,2022-11-17,1,0.0,4
12086,432,1047,2023-04-24,6,0.0,7
12087,419,1059,2024-02-09,1,0.0,3
12088,76,1036,2023-04-02,1,0.0,1
12089,356,1075,2022-07-21,9,0.1,1
12090,179,1058,2022-05-18,7,0.0,5
12091,324,1041,2024-06-06,3,0.05,1
12092,297,1057,2022-11-28,4,0.2,3
12093,110,1015,2022-01-06,9,0.0,2
12094,249,1003,2024-10-22,2,0.0,1
12095,52,1058,2022-07-05,1,0.0,3
12096,337,1034,2022-03-27,4,0.0,5
12097,249,1073,2022-02-27,4,0.0,4
12098,339,1025,2023-04-19,7,0.1,2
12099,479,1064,2024-07-12,5,0.0,7
12100,29,1028,2024-01-03,3,0.1,1
12101,484,1004,2023-07-22,5,0.05,2
12102,417,1043,2024-11-07,3,0.0,6
12103,41,1025,2022-04-16,5,0.1,2
12104,472,1022,2024-02-02,9,0.0,7
12105,250,1071,2022-07-16,4,0.0,2
12106,433,1023,2024-04-26,1,0.05,7
12107,414,1075,2024-12-24,5,0.05,2
12108,437,1040,2023-11-27,1,0.15,3
12109,366,1010,2022-01-04,1,0.05,2
12110,413,1042,2023-02-21,6,0.0,4
12111,167,1002,2022-08-30,-1,0.0,2
12112,405,1066,2023-03-21,5,0.15,5
12113,11,1043,2024-06-25,9,0.0,6
12114,37,1025,2023-04-20,9,0.0,2
12115,179,1007,2022-08-19,4,0.1,4
12116,150,1035,2024-06-23,7,0.1,2
12117,464,1019,2023-09-24,5,0.1,4
12118,44,1021,2022-10-25,8,0.0,1
12119,355,1032,2023-08-12,6,0.1,2
12120,352,1073,2023-03-13,1,0.0,6
12121,396,1053,2024-11-30,9,0.1,1
12122,46,1022,2024-03-16,9,0.0,1
12123,390,1073,2023-09-23,8,0.0,2
12124,311,1060,2022-04-15,1,0.05,6
12125,149,1078,2022-03-17,8,0.15,2
12126,313,1073,2023-02-17,8,0.0,5
12127,364,1071,2022-04-01,3,0.15,4
12128,78,1009,2024-09-27,9,0.0,5
12129,405,1033,2022-04-11,8,0.1,2
12130,124,1023,2024-02-22,8,0.0,3
12131,419,1023,2023-10-01,7,0.0,3
12132,238,1026,2023-03-31,-1,0.05,6
12133,446,1048,2024-07-26,7,0.0,6
12134,102,1066,2022-12-03,3,0.05,7
12135,160,1066,2023-02-02,8,0.05,4
12136,120,1058,2022-02-03,9,0.05,3
12137,121,1032,2022-03-01,4,0.1,2
12138,155,1032,2024-12-20,3,0.0,3
12139,238,1064,2022-01-04,7,0.0,7
12140,6,1023,2024-06-25,5,0.15,6
12141,47,1028,2024-02-02,4,0.0,6
12142,324,1037,2024-11-18,2,0.0,1
12143,469,1047,2023-06-01,1,0.1,3
12144,444,1078,2023-09-19,2,0.2,7
12145,213,1075,2024-12-22,4,0.15,4
12146,145,1076,2022-03-16,8,0.0,6
12147,333,1014,2022-07-27,3,0.1,6
12148,375,1060,2023-02-27,3,0.05,4
12149,410,1037,2023-01-03,8,0.05,3
12150,89,1074,2022-12-28,8,0.0,3
12151,384,1030,2022-09-22,7,0.0,1
12152,418,1034,2024-09-29,8,0.0,2
12153,82,1051,2023-07-22,4,0.05,1
12154,135,1080,2022-05-09,7,0.05,3
12155,62,1067,2023-08-21,7,0.05,5
12156,469,1071,2022-08-04,5,0.0,6
12157,408,1045,2024-06-27,7,0.05,3
12158,10,1030,2022-12-02,6,0.0,2
12159,164,1014,2023-08-02,8,0.0,6
12160,401,1072,2022-09-28,4,0.0,2
12161,67,1052,2023-04-26,5,0.1,7
12162,361,1014,2023-12-05,9,0.0,4
12163,328,1028,2022-04-29,1,0.2,3
12164,351,1016,2023-12-09,3,0.1,6
12165,421,1056,2022-08-06,1,0.1,2
12166,150,1054,2023-05-12,5,0.1,5
12167,197,1063,2022-11-15,7,0.0,7
12168,85,1071,2023-05-06,3,0.2,4
12169,185,1007,2022-09-13,7,0.0,1
12170,495,1040,2023-09-17,7,0.1,6
12171,186,1040,2023-12-15,9,0.0,3
12172,262,1072,2022-08-05,9,0.1,5
12173,101,1070,2023-05-13,5,0.05,7
12174,162,1068,2023-11-12,2,0.1,1
12175,446,1006,2022-02-20,7,0.0,1
12176,338,1009,2024-12-29,4,0.05,4
12177,292,1009,2022-02-15,5,0.0,1
12178,182,1018,2023-08-10,4,0.05,3
12179,351,1076,2024-12-30,1,0.0,5
12180,270,1073,2024-11-19,8,0.0,2
12181,183,1075,2022-12-25,9,0.15,3
12182,329,1060,2023-01-19,4,0.0,4
12183,178,1071,2023-10-09,1,0.0,4
12184,349,1068,2023-01-20,3,0.1,5
12185,17,1002,2024-01-19,6,0.1,4
12186,364,1047,2024-12-10,9,0.0,1
12187,56,1030,2022-04-03,6,0.05,6
12188,328,1040,2024-10-26,3,0.05,4
12189,312,1071,2023-03-10,8,0.0,6
12190,105,1004,2023-06-24,8,0.0,7
12191,445,1010,2023-05-28,7,0.0,6
12192,166,1074,2022-05-31,4,0.1,5
12193,49,1053,2022-12-14,3,0.0,3
12194,494,1068,2024-08-05,9,0.1,2
12195,94,1034,2024-11-27,2,0.1,5
12196,215,1010,2022-06-02,4,0.1,2
12197,147,1060,2024-02-15,5,0.2,5
12198,463,1048,2023-08-20,6,0.0,3
12199,243,1072,2022-08-31,9,0.0,7
12200,281,1038,2022-03-21,7,0.1,2
12201,44,1056,2022-06-12,7,0.0,2
12202,120,1043,2023-01-22,7,0.1,6
12203,459,1022,2024-05-17,3,0.0,4
12204,456,1021,2023-04-26,6,0.1,3
12205,443,1066,2023-02-24,6,0.0,5
12206,165,1035,2022-11-12,8,0.0,6
12207,32,1061,2023-04-01,5,0.0,4
12208,294,1072,2022-07-02,6,0.05,5
12209,479,1045,2023-04-23,6,0.0,2
12210,302,1034,2024-09-06,5,0.2,6
12211,418,1020,2024-08-12,4,0.0,6
12212,267,1008,2024-01-03,9,0.0,3
12213,475,1066,2023-07-05,5,0.15,5
12214,125,1025,2022-08-14,7,0.05,3
12215,171,1044,2024-11-04,6,0.15,6
12216,94,1033,2023-04-18,7,0.0,5
12217,48,1073,2023-01-01,4,0.15,2
12218,472,1030,2022-04-13,3,0.0,7
12219,367,1014,2022-12-22,9,0.0,5
12220,169,1037,2023-08-18,7,0.1,5
12221,147,1064,2023-01-21,9,0.05,2
12222,405,1066,2024-05-30,5,0.1,4
12223,258,1074,2022-10-02,3,0.1,1
12224,100,1004,2023-08-18,2,0.15,4
12225,179,1043,2023-01-28,1,0.0,6
12226,137,1077,2022-07-20,4,0.0,6
12227,94,1008,2023-01-02,2,0.0,7
12228,262,1021,2022-01-11,9,0.2,3
12229,196,1066,2023-11-16,1,0.0,3
12230,449,1018,2024-11-01,1,0.0,1
12231,465,1061,2022-12-16,4,0.0,7
12232,97,1069,2022-03-14,8,0.0,6
12233,415,1001,2023-02-28,6,0.1,2
12234,207,1032,2024-09-14,1,0.0,6
12235,387,1016,2022-02-19,3,0.05,2
12236,28,1054,2024-12-30,5,0.05,5
12237,331,1003,2022-05-22,5,0.0,6
12238,439,1053,2023-01-05,2,0.0,1
12239,250,1016,2024-08-29,2,0.0,5
12240,142,1028,2022-04-15,6,0.05,3
12241,88,1049,2022-05-06,3,0.0,7
12242,293,1076,2024-05-06,6,0.0,6
12243,417,1058,2024-04-04,7,0.0,3
12244,194,1029,2022-03-11,3,0.0,2
12245,317,1053,2023-07-01,6,0.05,2
12246,262,1077,2024-03-21,6,0.0,7
12247,51,1008,2023-12-27,4,0.05,3
12248,334,1036,2022-04-20,6,0.0,6
12249,291,1054,2024-07-12,3,0.05,7
12250,154,1012,2024-11-11,7,0.1,7
12251,338,1067,2023-07-08,6,0.2,4
12252,357,1011,2022-10-27,4,0.0,4
12253,74,1018,2024-07-11,7,0.1,3
12254,351,1067,2024-06-04,7,0.1,7
12255,372,1034,2023-08-13,8,0.0,4
12256,283,1060,2024-09-20,1,0.0,2
12257,169,1025,2024-07-25,6,0.0,4
12258,112,1023,2022-11-07,1,0.0,3
12259,345,1059,2023-06-05,8,0.15,3
12260,419,1012,2022-09-04,8,0.05,3
12261,80,1061,2024-10-20,8,0.0,6
12262,462,1040,2022-05-06,1,0.0,2
12263,125,1019,2023-11-27,7,0.15,6
12264,434,1018,2023-11-14,7,0.1,7
12265,311,1079,2023-10-28,3,0.0,6
12266,366,1072,2022-12-07,4,0.15,1
12267,238,1030,2022-09-23,7,0.0,1
12268,175,1064,2022-05-22,2,0.0,4
12269,155,1023,2023-11-06,2,0.1,5
12270,363,1051,2022-06-22,3,0.0,3
12271,81,1025,2023-06-23,9,0.2,6
12272,249,1012,2022-06-19,9,0.1,4
12273,80,1032,2023-10-04,3,0.15,3
12274,363,1054,2022-06-26,7,0.0,3
12275,202,1070,2023-12-03,9,0.0,4
12276,109,1059,2023-08-28,6,0.0,1
12277,116,1065,2022-10-04,2,0.15,2
12278,324,1001,2024-09-30,5,0.05,5
12279,105,1064,2023-06-23,7,0.0,2
12280,354,1069,2022-05-01,9,0.15,5
12281,101,1007,2023-01-27,6,0.0,7
12282,326,1034,2023-11-22,3,0.0,7
12283,251,1023,2024-01-03,8,0.1,5
12284,484,1003,2026-06-01,6,0.15,4
12285,109,1053,2022-11-19,7,0.0,6
12286,492,1073,2023-11-18,8,0.0,4
12287,384,1028,2024-12-16,3,0.1,7
12288,97,1075,2023-02-17,1,0.1,7
12289,478,1013,2022-09-04,2,0.0,3
12290,102,1075,2024-01-28,6,0.15,3
12291,477,1022,2024-03-13,3,0.05,2
12292,184,1017,2023-12-21,2,0.0,7
12293,250,1005,2023-03-11,4,0.0,5
12294,298,1025,2023-07-19,7,0.05,7
12295,249,1043,2023-09-19,3,0.05,7
12296,109,1054,2023-05-12,2,0.0,6
12297,301,1034,2022-10-13,6,0.0,1
12298,342,1049,2022-09-25,6,0.05,3
12299,358,1074,2023-02-15,8,0.1,2
12300,180,1033,2022-07-20,6,0.0,7
12301,171,1062,2022-08-19,6,0.0,4
12302,112,1013,2023-11-04,3,0.15,1
12303,367,1014,2024-08-30,7,0.0,1
12304,389,1004,2024-03-07,5,0.0,7
12305,464,1051,2023-12-27,4,0.05,6
12306,191,1003,2024-06-26,6,0.05,6
12307,390,1019,2023-04-29,9,0.2,2
12308,58,1014,2024-10-14,1,0.0,2
12309,110,1060,2024-03-21,4,0.0,5
12310,447,1063,2023-02-23,2,0.0,7
12311,20,1009,2023-12-27,4,0.0,4
12312,415,1070,2023-03-16,9,0.0,6
12313,208,1056,2023-11-15,3,0.0,5
12314,295,1022,2024-12-22,1,0.0,2
12315,168,1054,2023-06-11,2,0.1,4
12316,447,1068,2022-11-28,5,0.2,2
12317,210,1034,2022-07-02,7,0.05,5
12318,66,1034,2024-10-07,7,0.0,4
12319,415,1064,2024-10-14,2,0.05,6
12320,229,1073,2024-11-08,2,0.15,2
12321,212,1001,2023-09-05,4,0.05,3
12322,379,1060,2024-06-24,3,0.15,5
12323,155,1059,2022-06-29,9,0.05,3
12324,331,1048,2023-12-27,3,0.15,1
12325,60,1021,2022-06-18,1,0.15,3
12326,327,1054,2023-11-23,5,0.2,4
12327,32,1007,2023-08-15,7,0.05,6
12328,291,1061,2024-06-08,3,0.0,6
12329,149,1009,2022-12-22,1,0.0,6
12330,329,1009,2024-09-20,2,0.0,6
12331,211,1015,2022-03-12,9,0.0,2
12332,161,1033,2022-03-10,4,0.0,1
12333,292,1053,2024-09-16,4,0.1,7
12334,444,1015,2022-12-12,5,0.05,1
12335,146,1014,2024-09-26,6,0.0,1
12336,436,1067,2024-01-28,4,0.1,1
12337,88,1043,2022-11-29,9,0.05,3
12338,210,1061,2022-12-23,5,0.0,6
12339,120,1015,2023-11-18,1,0.05,6
12340,403,1067,2024-03-08,8,0.1,5
12341,250,1020,2023-03-09,5,0.0,1
12342,424,1066,2022-08-19,7,0.0,6
12343,159,1070,2022-06-19,8,0.0,1
12344,381,1003,2024-08-06,6,0.15,7
12345,176,1014,2022-10-02,9,0.0,4
12346,473,1057,2023-03-29,7,0.15,6
12347,198,1005,2023-04-26,5,0.05,4
12348,248,1051,2022-11-13,6,0.0,1
12349,18,1050,2022-05-25,6,0.0,7
12350,50,1060,2023-03-23,9,0.0,1
12351,254,1036,2023-11-11,4,0.0,5
12352,121,1017,2023-09-18,1,0.0,1
12353,173,1008,2023-05-13,4,0.0,3
12354,36,1016,2022-12-23,5,0.0,6
12355,464,1026,2023-04-03,2,0.15,2
12356,469,1054,2022-09-02,6,0.05,6
12357,125,1029,2024-08-24,5,0.1,3
12358,41,1003,2023-02-06,7,0.0,6
12359,335,1061,2022-12-07,3,0.0,2
12360,396,1080,2024-07-07,9,0.0,7
12361,208,1034,2024-01-06,6,0.0,2
12362,57,1033,2024-05-27,4,0.0,5
12363,498,1011,2023-09-05,8,0.2,7
12364,451,1045,2024-02-29,7,0.0,1
12365,377,1004,2024-06-01,4,0.0,1
12366,203,1070,2024-12-24,4,0.0,2
12367,174,1068,2024-12-24,4,0.0,3
12368,27,1071,2024-06-11,9,0.0,6
12369,84,1053,2022-05-11,2,0.0,6
12370,190,1002,2024-01-02,4,0.1,1
12371,451,1016,2022-07-06,5,0.0,2
12372,347,1009,2022-12-14,7,0.05,5
12373,199,1033,2022-01-26,2,0.1,5
12374,468,1004,2022-04-04,1,0.2,3
12375,173,1057,2022-06-06,6,0.1,6
12376,295,1002,2023-09-19,9,0.05,1
12377,494,1054,2022-09-05,4,0.0,5
12378,449,1059,2024-06-30,1,0.05,7
12379,53,1003,2024-10-25,1,0.15,6
12380,192,1021,2022-06-20,4,0.0,4
12381,326,1044,2023-09-27,7,0.0,6
12382,226,1015,2023-03-26,4,0.1,4
12383,175,1009,2023-12-09,8,0.15,2
12384,315,1054,2022-05-02,9,0.0,6
12385,228,1030,2023-04-16,3,0.0,3
12386,227,1066,2023-07-19,6,0.1,5
12387,178,1036,2023-03-12,3,0.1,6
12388,283,1061,2023-04-30,7,0.05,4
12389,99,1072,2023-11-04,6,0.1,5
12390,392,1033,2023-10-31,7,0.0,5
12391,435,1025,2024-10-28,2,0.0,3
12392,342,1066,2024-04-19,5,0.1,4
12393,366,1072,2023-05-11,6,0.0,4
12394,188,1052,2023-07-07,9,0.15,7
12395,196,1040,2023-04-01,8,0.0,7
12396,259,1047,2023-07-31,2,0.1,2
12397,253,1007,2022-07-05,5,0.1,7
12398,12,1028,2022-10-04,4,0.2,5
12399,254,1073,2024-12-03,6,0.05,6
12400,495,1062,2023-03-06,4,0.0,7
12401,309,1031,2024-09-14,2,0.2,3
12402,129,1020,2022-02-24,5,0.15,5
12403,59,1054,2023-02-04,8,0.0,4
12404,463,1025,2024-02-15,9,0.15,5
12405,391,1053,2022-09-02,9,0.0,1
12406,394,1061,2022-04-02,2,0.1,3
12407,28,1063,2024-04-01,1,0.05,6
12408,175,1041,2023-10-13,3,0.05,3
12409,1,1068,2022-03-16,8,0.1,6
12410,430,1016,2022-09-27,7,0.0,6
12411,229,1023,2022-02-13,4,0.1,2
12412,214,1047,2024-01-09,6,0.15,1
12413,391,1072,2023-05-19,4,0.0,3
12414,245,1020,2022-04-29,5,0.1,4
12415,3,1066,2022-11-14,9,0.0,6
12416,143,1043,2022-03-10,7,0.2,7
12417,72,1058,2024-10-04,1,0.1,7
12418,85,1011,2023-09-23,5,0.1,4
12419,395,1029,2023-07-10,9,0.0,5
12420,383,1027,2024-05-17,5,0.1,4
12421,174,1006,2024-07-25,1,0.05,3
12422,22,1014,2023-03-30,9,0.15,1
12423,34,1023,2024-09-07,1,0.0,1
12424,190,1045,2023-07-20,2,0.1,2
12425,17,1006,2024-10-10,2,0.2,7
12426,49,1008,2023-09-10,2,0.0,1
12427,430,1031,2022-11-23,7,0.0,7
